model,config,assay,delta,snr
3B,bf16,BLAT_ECOLX_Stiffler_2015,0.00028446488952538207,38.232943597980714
3B,bf16,C6KNH7_9INFA_Lee_2018,-0.0003190948622550094,29.11407520392426
3B,bf16,CALM1_HUMAN_Weile_2017,-0.00040562637688759673,49.03106289164822
3B,bf16,CAPSD_AAV2S_Sinai_2021,0.001639910433896108,46.72649283083269
3B,bf16,CASP3_HUMAN_Roychowdhury_2020,4.6758075440078706e-05,38.21333714140488
3B,bf16,CASP7_HUMAN_Roychowdhury_2020,0.0016506650729064543,42.26810091902017
3B,bf16,CATR_CHLRE_Tsuboyama_2023_2AMI,0.002545984899481768,54.39952407576803
3B,bf16,CBPA2_HUMAN_Tsuboyama_2023_1O6X,-0.0016702145274830604,62.25895282149174
3B,bf16,CBS_HUMAN_Sun_2020,-0.00010028330415839948,56.95289739118397
3B,bf16,CBX4_HUMAN_Tsuboyama_2023_2K28,0.0015793226318093767,70.22134204164354
3B,bf16,CCDB_ECOLI_Adkar_2012,2.5945786059411446e-05,48.969282466937464
3B,bf16,CCDB_ECOLI_Tripathi_2016,-0.00010337027336460025,47.023417705619195
3B,bf16,CCR5_HUMAN_Gill_2023,0.0003956118874340886,62.816682656018
3B,bf16,CD19_HUMAN_Klesmith_2019_FMC_singles,-0.0003134579763045958,42.7316202727668
3B,bf16,CP2C9_HUMAN_Amorosi_2021_abundance,0.0005553232124433372,62.975900712586956
3B,bf16,CP2C9_HUMAN_Amorosi_2021_activity,7.24600048196411e-05,60.86949228497282
3B,bf16,CSN4_MOUSE_Tsuboyama_2023_1UFM,0.0012446229990814017,50.36240895687384
3B,bf16,CUE1_YEAST_Tsuboyama_2023_2MYX,-0.0009145884023351036,64.60635481073915
3B,bf16,D7PM05_CLYGR_Somermeyer_2022,0.003016928042176001,16.616960789901192
3B,bf16,DLG4_HUMAN_Faure_2021,0.001766829436004036,51.76618028798386
3B,bf16,DLG4_RAT_McLaughlin_2012,0.001320773379849205,45.3108942539991
3B,bf16,DN7A_SACS2_Tsuboyama_2023_1JIC,0.005406858808234549,37.52619395989542
3B,bf16,DNJA1_HUMAN_Tsuboyama_2023_2LO1,-0.0012710247917004924,82.74985392485542
3B,bf16,DOCK1_MOUSE_Tsuboyama_2023_2M0Y,0.0008978060070328198,73.52884378151889
3B,bf16,DYR_ECOLI_Nguyen_2023,3.287675112462196e-05,83.96467834177784
3B,bf16,DYR_ECOLI_Thompson_2019,-0.00044583462234082383,76.67658608562984
3B,bf16,ENVZ_ECOLI_Ghose_2023,-0.0005867812118263149,45.89592983753481
3B,bf16,ENV_HV1B9_DuenasDecamp_2016,-0.0007554441880053969,53.52766528303507
3B,bf16,ENV_HV1BR_Haddox_2016,0.0004755616640749055,47.894418526412295
3B,bf16,EPHB2_HUMAN_Tsuboyama_2023_1F0M,0.00028865027407098953,97.65143988337644
3B,bf16,ESTA_BACSU_Nutschel_2020,0.00086708644193767,60.49115243427812
3B,bf16,F7YBW8_MESOW_Aakre_2015,0.00016248335561880323,87.02679535730037
3B,bf16,F7YBW8_MESOW_Ding_2023,0.0017091982566411756,130.53793719954743
3B,bf16,FECA_ECOLI_Tsuboyama_2023_2D1U,-0.0003389916113716307,65.70342386243706
3B,bf16,FKBP3_HUMAN_Tsuboyama_2023_2KFV,0.0041167842682540146,27.65369408999713
3B,bf16,GAL4_YEAST_Kitzman_2015,-0.0010115284820799708,56.528009648933676
3B,bf16,GCN4_YEAST_Staller_2018,3.080481324291284e-05,179.71339256464682
3B,bf16,GDIA_HUMAN_Silverstein_2021,0.0008855445621076541,34.65886853642981
3B,bf16,GFP_AEQVI_Sarkisyan_2016,0.0012595725511015954,19.838082154324567
3B,bf16,GLPA_HUMAN_Elazar_2016,-0.0012989550814462847,48.772899028346195
3B,bf16,GRB2_HUMAN_Faure_2021,7.011448692761935e-05,58.63576927817461
3B,bf16,HCP_LAMBD_Tsuboyama_2023_2L6Q,-0.0003597347258550432,61.437125864525875
3B,bf16,HECD1_HUMAN_Tsuboyama_2023_3DKM,-0.0004396954636426975,70.87381507088817
3B,bf16,HEM3_HUMAN_Loggerenberg_2023,-3.404570990700462e-05,60.255230682461686
3B,bf16,HIS7_YEAST_Pokusaeva_2019,0.0011713638391427916,50.97649380879243
3B,bf16,HMDH_HUMAN_Jiang_2019,0.0006875673963437356,60.44042232940505
3B,bf16,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,-0.0007418166299401063,51.79202931297693
3B,bf16,HSP82_YEAST_Flynn_2019,0.00025546469183213016,57.0078979977265
3B,bf16,HSP82_YEAST_Mishra_2016,-0.0002805440415561966,61.53310747860295
3B,bf16,HXK4_HUMAN_Gersing_2022_activity,0.0004411834029638406,59.997670803787706
3B,bf16,HXK4_HUMAN_Gersing_2023_abundance,0.0006770477017500887,59.8873317618849
3B,bf16,I6TAH8_I68A0_Doud_2015,-0.0006980984576494993,71.32330854723294
3B,bf16,IF1_ECOLI_Kelsic_2016,-0.0018017230416211838,57.14347665291044
3B,bf16,ILF3_HUMAN_Tsuboyama_2023_2L33,-0.001175180491143013,36.505235069712974
3B,bf16,ISDH_STAAW_Tsuboyama_2023_2LHR,-0.0012226757944244215,48.6140264154214
3B,bf16,KCNE1_HUMAN_Muhammad_2023_expression,-0.000998877965827101,35.7240387337307
3B,bf16,KCNE1_HUMAN_Muhammad_2023_function,-0.0002641732681445963,35.73043843380109
3B,bf16,KCNJ2_MOUSE_Coyote-Maestas_2022_function,0.00047364404456468057,63.93189973696286
3B,bf16,KCNJ2_MOUSE_Coyote-Maestas_2022_surface,0.0005834112216818177,63.78410451036784
3B,bf16,KKA2_KLEPN_Melnikov_2014,-0.00016930407280324467,59.72297024320642
3B,bf16,LGK_LIPST_Klesmith_2015,-0.00022969916089110587,50.72954275600677
3B,bf16,LYAM1_HUMAN_Elazar_2016,-0.004334679598981095,40.93802226421916
3B,bf16,MAFG_MOUSE_Tsuboyama_2023_1K1V,-0.0035178568011347,115.77006365570072
3B,bf16,MBD11_ARATH_Tsuboyama_2023_6ACV,0.0023214677694849417,67.03660170212191
3B,bf16,MET_HUMAN_Estevam_2023,-0.000205006859132828,62.92070341249475
3B,bf16,MK01_HUMAN_Brenan_2016,-0.00011515200499520595,53.498255644649866
3B,bf16,MLAC_ECOLI_MacRae_2023,0.0015469771660679421,57.35353483498458
3B,bf16,MSH2_HUMAN_Jia_2020,0.0006373232228402692,33.53239133816087
3B,bf16,MTH3_HAEAE_RockahShmuel_2015,-0.000279151719163373,61.45730929510686
3B,bf16,MTHR_HUMAN_Weile_2021,0.001008293164233176,45.71297943826128
3B,bf16,MYO3_YEAST_Tsuboyama_2023_2BTT,0.0016162019359043933,55.651369880884275
3B,bf16,NCAP_I34A1_Doud_2015,-0.00043134974433500436,70.97608147952421
3B,bf16,NKX31_HUMAN_Tsuboyama_2023_2L9R,0.0005778713998018103,75.40044867992772
3B,bf16,NRAM_I33A0_Jiang_2016,-0.0009325695179935867,40.56808640901514
3B,bf16,NUD15_HUMAN_Suiter_2020,-0.0016050548932701192,63.912392800088746
3B,bf16,NUSA_ECOLI_Tsuboyama_2023_1WCL,0.003824569003672784,69.96477237030878
3B,bf16,NUSG_MYCTU_Tsuboyama_2023_2MI6,-0.00013144789764596432,84.38817115939898
3B,bf16,OBSCN_HUMAN_Tsuboyama_2023_1V1C,0.0013517882743165899,56.77328892599492
3B,bf16,ODP2_GEOSE_Tsuboyama_2023_1W4G,-0.007201742399027503,15.007047418555983
3B,bf16,OPSD_HUMAN_Wan_2019,0.0038262844035586996,46.130282373713
3B,bf16,OTC_HUMAN_Lo_2023,0.000916463758980357,62.73772537771629
3B,bf16,OTU7A_HUMAN_Tsuboyama_2023_2L2D,0.00242112134675021,27.014978696688335
3B,bf16,OXDA_RHOTO_Vanella_2023_activity,0.0005367353771598693,64.53994556158163
3B,bf16,OXDA_RHOTO_Vanella_2023_expression,0.00041916008913439606,65.79704898935195
3B,bf16,P53_HUMAN_Giacomelli_2018_Null_Etoposide,-0.0003605037579755277,63.73415112431097
3B,bf16,P53_HUMAN_Giacomelli_2018_Null_Nutlin,-0.00041221036564614844,63.73415112431097
3B,bf16,P53_HUMAN_Giacomelli_2018_WT_Nutlin,-0.0005455639808207846,63.73415112431097
3B,bf16,P53_HUMAN_Kotler_2018,0.0004671699144742636,58.60298019829792
3B,bf16,P84126_THETH_Chan_2017,0.0012133880190774438,60.94030159642318
3B,bf16,PABP_YEAST_Melamed_2013,0.0010852157249607863,74.28904311928943
3B,bf16,PAI1_HUMAN_Huttinger_2021,-0.0003452320129884723,43.3527896864347
3B,bf16,PA_I34A1_Wu_2015,0.0002235555611490997,28.008264529620757
3B,bf16,PHOT_CHLRE_Chen_2023,0.00332453620981088,81.07982458333703
3B,bf16,PIN1_HUMAN_Tsuboyama_2023_1I6C,0.0011456520854169483,59.49329993515058
3B,bf16,PITX2_HUMAN_Tsuboyama_2023_2L7M,-0.0016781236730539772,86.9181358841921
3B,bf16,PKN1_HUMAN_Tsuboyama_2023_1URF,-0.0011084085048770898,40.90101967546314
3B,bf16,POLG_DEN26_Suphatrakul_2023,-0.0011135017715593332,39.815296038764764
3B,bf16,POLG_PESV_Tsuboyama_2023_2MXD,-0.000988972702905891,48.008671976682606
3B,bf16,PPARG_HUMAN_Majithia_2016,0.0003617622277815036,49.97478536613369
3B,bf16,PPM1D_HUMAN_Miller_2022,8.92719469546277e-05,65.51747101798304
3B,bf16,PR40A_HUMAN_Tsuboyama_2023_1UZC,-0.0014805675917737293,66.88805493006691
3B,bf16,PRKN_HUMAN_Clausen_2023,0.0004161266891581361,55.90197094522823
3B,bf16,PSAE_PICP2_Tsuboyama_2023_1PSE,-0.0022541449010639036,78.02733725713897
3B,bf16,PTEN_HUMAN_Matreyek_2021,-1.4067761188896188e-05,27.44216701342991
3B,bf16,PTEN_HUMAN_Mighell_2018,-0.000647526438062429,27.81121466208686
3B,bf16,Q2N0S5_9HIV1_Haddox_2018,-0.002325353486069895,47.11151838353185
3B,bf16,Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,0.0016593564630124624,42.393326270719946
3B,bf16,Q53Z42_HUMAN_McShan_2019_expression,0.00022001152173678484,42.393326270719946
3B,bf16,Q59976_STRSQ_Romero_2015,-0.00011621322740174023,65.95902355227503
3B,bf16,Q6WV12_9MAXI_Somermeyer_2022,-0.00033425693954199955,22.857912567477783
3B,bf16,Q837P4_ENTFA_Meier_2023,-0.0017838405211526576,81.03350793169137
3B,bf16,Q837P5_ENTFA_Meier_2023,-0.00016080177366400994,58.17709907173783
3B,bf16,Q8WTC7_9CNID_Somermeyer_2022,0.0014612754441522,19.05163723065484
3B,bf16,R1AB_SARS2_Flynn_2022,-0.0009836285693023972,32.0129323710748
3B,bf16,RAD_ANTMA_Tsuboyama_2023_2CJJ,0.0007621283577849969,61.44902914687764
3B,bf16,RAF1_HUMAN_Zinkus-Boltz_2019,0.0029147851190425844,52.60258609410338
3B,bf16,RASH_HUMAN_Bandaru_2017,0.0008624571894707,50.58332875394808
3B,bf16,RASK_HUMAN_Weng_2022_abundance,0.0011905636784450002,60.27997961225396
3B,bf16,RASK_HUMAN_Weng_2022_binding-DARPin_K55,-0.0008966020120366736,60.205472751293016
3B,bf16,RBP1_HUMAN_Tsuboyama_2023_2KWH,0.0018390928913966098,43.940440321328374
3B,bf16,RCD1_ARATH_Tsuboyama_2023_5OAO,-8.655134026752664e-05,70.19455182675554
3B,bf16,RCRO_LAMBD_Tsuboyama_2023_1ORC,0.0010018508210506427,110.95411322013119
3B,bf16,RD23A_HUMAN_Tsuboyama_2023_1IFY,-0.0012225070997023968,68.29623209330133
3B,bf16,RDRP_I33A0_Li_2023,-0.0007768887774243782,25.88659641137207
3B,bf16,REV_HV1H2_Fernandes_2016,0.0006754666734575254,38.050962372724804
3B,bf16,RFAH_ECOLI_Tsuboyama_2023_2LCL,-0.001180069293306274,76.24219968871785
3B,bf16,RL20_AQUAE_Tsuboyama_2023_1GYZ,0.0007080637037284454,94.63557206219319
3B,bf16,RL40A_YEAST_Mavor_2016,-0.0004233916714858621,40.56674249770599
3B,bf16,RL40A_YEAST_Roscoe_2013,0.0006326460269674983,38.697345439496644
3B,bf16,RL40A_YEAST_Roscoe_2014,-0.00022430215797220043,41.552061559360126
3B,bf16,RNC_ECOLI_Weeks_2023,0.0001482638138259329,69.96889901156733
3B,bf16,RPC1_BP434_Tsuboyama_2023_1R69,0.0007221480664577618,100.83581593487732
3B,bf16,RPC1_LAMBD_Li_2019_high-expression,-0.001060421019068447,50.598082523259734
3B,bf16,RPC1_LAMBD_Li_2019_low-expression,-0.0015693477869550554,50.598082523259734
3B,bf16,RS15_GEOSE_Tsuboyama_2023_1A32,-0.00021798939239020543,60.34542104845353
3B,bf16,S22A1_HUMAN_Yee_2023_abundance,0.0008671793658683313,45.21321502139157
3B,bf16,S22A1_HUMAN_Yee_2023_activity,0.0006554378794487725,45.14744251926664
3B,bf16,SAV1_MOUSE_Tsuboyama_2023_2YSB,-0.0007240620974418022,70.21057591271551
3B,bf16,SBI_STAAM_Tsuboyama_2023_2JVG,-0.000264199753180816,60.19536724411648
3B,bf16,SC6A4_HUMAN_Young_2021,-0.00019002595238160058,70.97238468080856
3B,bf16,SCIN_STAAR_Tsuboyama_2023_2QFF,0.0005483973851533319,42.23677249112282
3B,bf16,SDA_BACSU_Tsuboyama_2023_1PV0,-0.0008703550069844024,113.74255275080792
3B,bf16,SERC_HUMAN_Xie_2023,0.0004764580366067861,67.32906910737866
3B,bf16,SHOC2_HUMAN_Kwon_2022,0.00030621670053693206,39.96665280608498
3B,bf16,SOX30_HUMAN_Tsuboyama_2023_7JJK,0.00017591485828333253,62.85963800579534
3B,bf16,SPA_STAAU_Tsuboyama_2023_1LP1,0.0009806442173057994,13.122375206609602
3B,bf16,SPG1_STRSG_Olson_2014,0.002968850045833804,73.11540057820233
3B,bf16,SPG1_STRSG_Wu_2016,0.0011248792694768806,116.08223754547731
3B,bf16,SPG2_STRSG_Tsuboyama_2023_5UBS,0.0006289165496581317,97.8187814292249
3B,bf16,SPTN1_CHICK_Tsuboyama_2023_1TUD,0.001320850337226842,80.82333323247977
3B,bf16,SQSTM_MOUSE_Tsuboyama_2023_2RRU,0.0036820933522664356,38.94842460148161
3B,bf16,SR43C_ARATH_Tsuboyama_2023_2N88,0.001103113064933714,102.85904208258629
3B,bf16,SRBS1_HUMAN_Tsuboyama_2023_2O2W,0.001049572533203813,67.02980100628935
3B,bf16,SRC_HUMAN_Ahler_2019,0.000910627582707324,59.89122548330988
3B,bf16,SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,0.0003524163154804971,60.19717169878809
3B,bf16,SRC_HUMAN_Nguyen_2022,0.0006254945668284773,59.96049957516459
3B,bf16,SUMO1_HUMAN_Weile_2017,0.001836095746754307,35.4310365079316
3B,bf16,SYUA_HUMAN_Newberry_2020,-0.0010455406081961993,63.17334175352498
3B,bf16,TADBP_HUMAN_Bolognesi_2019,-0.0007385424608144994,57.12178400944188
3B,bf16,TAT_HV1BR_Fernandes_2016,0.0008030594396421994,39.321065639278174
3B,bf16,TCRG1_MOUSE_Tsuboyama_2023_1E0L,0.00027604638638001333,100.66555833691591
3B,bf16,THO1_YEAST_Tsuboyama_2023_2WQG,-0.0007074114213194704,60.756512120217636
3B,bf16,TNKS2_HUMAN_Tsuboyama_2023_5JRT,0.00134234529256827,47.35761977178261
3B,bf16,TPK1_HUMAN_Weile_2017,-0.0006229020127566098,41.75598171837258
3B,bf16,TPMT_HUMAN_Matreyek_2018,-0.0004342575847188779,48.789425122386774
3B,bf16,TPOR_HUMAN_Bridgford_2020,-0.006873187413860615,32.81154564622886
3B,bf16,TRPC_SACS2_Chan_2017,-0.0013012202193415368,60.35446945333369
3B,bf16,TRPC_THEMA_Chan_2017,-0.001014656937822156,77.05733303217806
3B,bf16,UBC9_HUMAN_Weile_2017,-0.0007226397195855272,67.1984091942047
3B,bf16,UBE4B_HUMAN_Tsuboyama_2023_3L1X,0.0007462337706334865,71.14078309365877
3B,bf16,UBR5_HUMAN_Tsuboyama_2023_1I2T,0.00922913749842913,8.352858503218087
3B,bf16,VG08_BPP22_Tsuboyama_2023_2GP8,-0.0009876060559864674,67.57454234232564
3B,bf16,VILI_CHICK_Tsuboyama_2023_1YU5,-0.0020384877438212046,106.31211338798333
3B,bf16,VKOR1_HUMAN_Chiasson_2020_abundance,8.113305287071881e-05,75.51932246582349
3B,bf16,VKOR1_HUMAN_Chiasson_2020_activity,-0.0016974509828340811,81.71594977832213
3B,bf16,VRPI_BPT7_Tsuboyama_2023_2WNM,-0.00016324361555508649,89.7163863656822
3B,bf16,YAIA_ECOLI_Tsuboyama_2023_2KVT,0.00047068657130899805,80.58793566582484
3B,bf16,YAP1_HUMAN_Araya_2012,0.0009079096200220182,47.93316652020752
3B,bf16,YNZC_BACSU_Tsuboyama_2023_2JVD,0.001999832218321451,91.0288399832433
3B,int8_wo,A0A192B1T2_9HIV1_Haddox_2018,0.0008628327690392013,32.31762153616617
3B,int8_wo,A0A1I9GEU1_NEIME_Kennouche_2019,0.0005678738270614991,41.27326369556986
3B,int8_wo,A0A247D711_LISMN_Stadelmann_2021,-0.0003608656227748891,51.13830334657206
3B,int8_wo,A0A2Z5U3Z0_9INFA_Doud_2016,-0.002619118349207028,27.219414891840703
3B,int8_wo,A0A2Z5U3Z0_9INFA_Wu_2014,-0.0040707778725715404,25.111653764598497
3B,int8_wo,A4D664_9INFA_Soh_2019,4.136296885229318e-05,42.83425391974966
3B,int8_wo,A4GRB6_PSEAI_Chen_2020,-0.000227850757658965,36.1917238195558
3B,int8_wo,A4_HUMAN_Seuma_2022,-0.0041523967822916785,28.79301411966226
3B,int8_wo,AACC1_PSEAI_Dandage_2018,-0.00027619068383422096,41.2670115188558
3B,int8_wo,ACE2_HUMAN_Chan_2020,-0.001385988919552994,33.84455321191978
3B,int8_wo,ADRB2_HUMAN_Jones_2020,-0.0003220833557561198,55.45227970167013
3B,int8_wo,AICDA_HUMAN_Gajula_2014_3cycles,0.00020901502547898687,41.42099939840056
3B,int8_wo,AMFR_HUMAN_Tsuboyama_2023_4G3O,-0.00018769240693422562,70.42448168564971
3B,int8_wo,AMIE_PSEAE_Wrenbeck_2017,5.9271671011940086e-05,29.07600715883078
3B,int8_wo,ANCSZ_Hobbs_2022,-0.0006937537926253734,50.363300805831685
3B,int8_wo,ARGR_ECOLI_Tsuboyama_2023_1AOY,-3.6939810761693614e-05,32.810523113919366
3B,int8_wo,B2L11_HUMAN_Dutta_2010_binding-Mcl-1,0.01055069655990265,33.840857828969
3B,int8_wo,BBC1_YEAST_Tsuboyama_2023_1TG0,0.0032270972318517166,54.09261817328981
3B,int8_wo,BCHB_CHLTE_Tsuboyama_2023_2KRU,0.0015867819682877649,49.75086601256862
3B,int8_wo,BLAT_ECOLX_Deng_2012,0.00036093850120433313,27.884226986551457
3B,int8_wo,BLAT_ECOLX_Firnberg_2014,0.001690496601418845,27.91031016093244
3B,int8_wo,BLAT_ECOLX_Jacquier_2013,0.0015891166371493348,26.369967835698347
3B,int8_wo,BLAT_ECOLX_Stiffler_2015,0.0019422973566057822,27.884226986551457
3B,int8_wo,C6KNH7_9INFA_Lee_2018,0.00021280077601998348,20.742452660156502
3B,int8_wo,CALM1_HUMAN_Weile_2017,-0.00018669846877630847,36.409242609664574
3B,int8_wo,CAPSD_AAV2S_Sinai_2021,0.004028437796712803,27.306867093241426
3B,int8_wo,CASP3_HUMAN_Roychowdhury_2020,0.0006667385340077825,28.500109910773258
3B,int8_wo,CASP7_HUMAN_Roychowdhury_2020,0.0015648425305861968,28.329473248650732
3B,int8_wo,CATR_CHLRE_Tsuboyama_2023_2AMI,-0.0005502534258160496,53.47489465876087
3B,int8_wo,CBPA2_HUMAN_Tsuboyama_2023_1O6X,0.00037112269115613383,56.89045332191057
3B,int8_wo,CBS_HUMAN_Sun_2020,-0.0006790742307167252,42.65829469124783
3B,int8_wo,CBX4_HUMAN_Tsuboyama_2023_2K28,0.0026321064474444933,50.77448361477187
3B,int8_wo,CCDB_ECOLI_Adkar_2012,0.0013343168356952928,30.984673378604707
3B,int8_wo,CCDB_ECOLI_Tripathi_2016,0.0021051712171833437,29.99158628796945
3B,int8_wo,CCR5_HUMAN_Gill_2023,-0.00012988258090251836,44.906917362457044
3B,int8_wo,CD19_HUMAN_Klesmith_2019_FMC_singles,-0.0021268153088138952,30.29268283557058
3B,int8_wo,CP2C9_HUMAN_Amorosi_2021_abundance,0.00018708339102391225,46.809013300536584
3B,int8_wo,CP2C9_HUMAN_Amorosi_2021_activity,-0.0005951033233908554,44.95764517100743
3B,int8_wo,CSN4_MOUSE_Tsuboyama_2023_1UFM,0.0020134396727939374,41.615220770866834
3B,int8_wo,CUE1_YEAST_Tsuboyama_2023_2MYX,-0.0021954374456051307,44.08439657530531
3B,int8_wo,D7PM05_CLYGR_Somermeyer_2022,0.0023022950380692103,20.16363893688208
3B,int8_wo,DLG4_HUMAN_Faure_2021,0.0037011605629168054,39.4268696042355
3B,int8_wo,DLG4_RAT_McLaughlin_2012,0.005055890818707998,31.12967814358327
3B,int8_wo,DN7A_SACS2_Tsuboyama_2023_1JIC,-0.0005956063294201841,43.346416702977145
3B,int8_wo,DNJA1_HUMAN_Tsuboyama_2023_2LO1,0.001196786121868465,89.95288566270062
3B,int8_wo,DOCK1_MOUSE_Tsuboyama_2023_2M0Y,0.0012709541707409677,41.76901172402768
3B,int8_wo,DYR_ECOLI_Nguyen_2023,-0.00013285449446243103,63.597383304916825
3B,int8_wo,DYR_ECOLI_Thompson_2019,-0.0007412895196795555,57.94490461599902
3B,int8_wo,ENVZ_ECOLI_Ghose_2023,0.0013860690539366782,29.17641263275394
3B,int8_wo,ENV_HV1B9_DuenasDecamp_2016,-0.0026180609188007006,43.43504166280198
3B,int8_wo,ENV_HV1BR_Haddox_2016,0.0006998363792583007,35.972363804965916
3B,int8_wo,EPHB2_HUMAN_Tsuboyama_2023_1F0M,0.001774206360088293,79.41756646778124
3B,int8_wo,ESTA_BACSU_Nutschel_2020,0.00047230475851861575,39.78874294802997
3B,int8_wo,F7YBW8_MESOW_Aakre_2015,-0.006754608435894094,49.15712407803935
3B,int8_wo,F7YBW8_MESOW_Ding_2023,0.00067681648055129,102.73135146114012
3B,int8_wo,FECA_ECOLI_Tsuboyama_2023_2D1U,-0.0023323907690414036,42.99068879711989
3B,int8_wo,FKBP3_HUMAN_Tsuboyama_2023_2KFV,0.0025394700583806773,21.20379825045306
3B,int8_wo,GAL4_YEAST_Kitzman_2015,-0.0005668221827507258,41.01573768022824
3B,int8_wo,GCN4_YEAST_Staller_2018,0.001381454912798119,193.8152796348099
3B,int8_wo,GDIA_HUMAN_Silverstein_2021,-0.0003236653645400378,25.33288661753092
3B,int8_wo,GFP_AEQVI_Sarkisyan_2016,0.0015552940155559025,18.9215769497093
3B,int8_wo,GLPA_HUMAN_Elazar_2016,0.0013831049991224198,32.221244301217624
3B,int8_wo,GRB2_HUMAN_Faure_2021,-0.0031487101455630606,41.62837042857953
3B,int8_wo,HCP_LAMBD_Tsuboyama_2023_2L6Q,-0.0037535713630478806,38.28181362459655
3B,int8_wo,HECD1_HUMAN_Tsuboyama_2023_3DKM,-0.004435224712407593,49.08234747952245
3B,int8_wo,HEM3_HUMAN_Loggerenberg_2023,0.0014652451122252885,43.504342999085836
3B,int8_wo,HIS7_YEAST_Pokusaeva_2019,0.004161029663986293,25.82702710577333
3B,int8_wo,HMDH_HUMAN_Jiang_2019,-0.00016412260148995772,43.23206094188281
3B,int8_wo,HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,0.0009162753340125618,36.24921951723946
3B,int8_wo,HSP82_YEAST_Flynn_2019,0.001191861860893595,39.85485199185137
3B,int8_wo,HSP82_YEAST_Mishra_2016,0.0002811326929547109,45.58383358760778
3B,int8_wo,HXK4_HUMAN_Gersing_2022_activity,0.001406894041321216,45.280647029235
3B,int8_wo,HXK4_HUMAN_Gersing_2023_abundance,-0.0004929805726507364,45.26396517383876
3B,int8_wo,I6TAH8_I68A0_Doud_2015,-0.00019186549374229991,57.03551610635062
3B,int8_wo,IF1_ECOLI_Kelsic_2016,0.0008653778155822689,40.22952828229163
3B,int8_wo,ILF3_HUMAN_Tsuboyama_2023_2L33,0.0009914432703145848,27.07494694567589
3B,int8_wo,ISDH_STAAW_Tsuboyama_2023_2LHR,-0.00097485519789553,40.75418463390411
3B,int8_wo,KCNE1_HUMAN_Muhammad_2023_expression,0.0024410923371327928,28.27739931453161
3B,int8_wo,KCNE1_HUMAN_Muhammad_2023_function,0.0011930316721663892,28.219307170838235
3B,int8_wo,KCNJ2_MOUSE_Coyote-Maestas_2022_function,0.0004907460471446634,47.97449386423171
